region,source_file,name,theme,dessert,purpose,mood,must
화순,hwasun_dessert_cafes_blog_links,뒤란,정원/가든|포토존/인스타|뷰맛집|테라스/야외|대형카페|한옥/전통,빙수|케이크|베이커리/빵|쿠키/구움과자,드라이브/산책|가족/키즈|모임/단체|공부/작업,힐링|쾌적함|아늑함|조용함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
화순,hwasun_dessert_cafes_blog_links,라미과자점,포토존/인스타|뷰맛집|모던/깔끔|정원/가든|빈티지/레트로|대형카페,베이커리/빵|쿠키/구움과자|케이크|초콜릿/디저트특화|브런치/샌드위치,가족/키즈|모임/단체|드라이브/산책|데이트,힐링|아늑함|조용함|쾌적함,주차가능|시그니처/대표메뉴|예약/단체|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,레브아로,뷰맛집|포토존/인스타|정원/가든|루프탑|테라스/야외|모던/깔끔,브런치/샌드위치|베이커리/빵|빙수|케이크|쿠키/구움과자|초콜릿/디저트특화,브런치/식사|드라이브/산책|가족/키즈|데이트,힐링|아늑함|쾌적함|조용함,주차가능|시그니처/대표메뉴|예약/단체|콘센트/와이파이
화순,hwasun_dessert_cafes_blog_links,백아,뷰맛집|정원/가든|포토존/인스타|대형카페|테라스/야외|모던/깔끔,베이커리/빵|아이스크림/젤라또|쿠키/구움과자,드라이브/산책|가족/키즈|브런치/식사|데이트,조용함|힐링|아늑함|쾌적함,시그니처/대표메뉴|주차가능|키즈/유모차|예약/단체
화순,hwasun_dessert_cafes_blog_links,버블민,대형카페|포토존/인스타|뷰맛집|모던/깔끔|테라스/야외|정원/가든,베이커리/빵|아이스크림/젤라또|쿠키/구움과자|케이크|초콜릿/디저트특화|브런치/샌드위치,드라이브/산책|가족/키즈|데이트|브런치/식사,조용함|쾌적함|아늑함|힐링,주차가능|시그니처/대표메뉴|예약/단체|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,베이시스커피,대형카페|테라스/야외|뷰맛집|정원/가든|포토존/인스타,케이크,드라이브/산책|가족/키즈,조용함|활기/캐주얼|쾌적함|아늑함,주차가능|시그니처/대표메뉴|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,베이커리카페도곡76,테라스/야외|뷰맛집|정원/가든|포토존/인스타|모던/깔끔,베이커리/빵|쿠키/구움과자|케이크,드라이브/산책,쾌적함,주차가능|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,보러카페,대형카페|포토존/인스타|테라스/야외|정원/가든|뷰맛집|모던/깔끔,베이커리/빵|아이스크림/젤라또|쿠키/구움과자|빙수|크레페/와플|케이크,드라이브/산책|반려견동반|가족/키즈|모임/단체,쾌적함|힐링,반려견동반|주차가능|시그니처/대표메뉴|예약/단체
화순,hwasun_dessert_cafes_blog_links,부덕커피로스터스,정원/가든|포토존/인스타|대형카페|모던/깔끔|빈티지/레트로|테라스/야외,베이커리/빵|케이크|쿠키/구움과자|브런치/샌드위치|초콜릿/디저트특화,반려견동반|모임/단체|드라이브/산책|공부/작업,조용함|아늑함|쾌적함|힐링,주차가능|반려견동반|예약/단체|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,빙동댕 화순점,정원/가든|뷰맛집,빙수|크레페/와플|초콜릿/디저트특화|베이커리/빵|쿠키/구움과자|케이크,가족/키즈|드라이브/산책|데이트,,주차가능|테이크아웃|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,빛과소금,정원/가든|포토존/인스타|뷰맛집|한옥/전통,,데이트|브런치/식사,아늑함,주차가능|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,솔로투 본점,테라스/야외|포토존/인스타|대형카페|한옥/전통|정원/가든|뷰맛집,초콜릿/디저트특화|베이커리/빵,드라이브/산책|가족/키즈|데이트|모임/단체,아늑함|힐링|쾌적함|조용함,주차가능|시그니처/대표메뉴|키즈/유모차|예약/단체
화순,hwasun_dessert_cafes_blog_links,수만리커피,뷰맛집|정원/가든|포토존/인스타|빈티지/레트로|테라스/야외|모던/깔끔,베이커리/빵|쿠키/구움과자,드라이브/산책|가족/키즈|브런치/식사|반려견동반,조용함|힐링|쾌적함|아늑함,주차가능|시그니처/대표메뉴|반려견동반|예약/단체
화순,hwasun_dessert_cafes_blog_links,스타벅스 전남화순DT점,정원/가든|뷰맛집|포토존/인스타|한옥/전통|모던/깔끔,브런치/샌드위치|베이커리/빵|케이크,드라이브/산책|공부/작업|브런치/식사|모임/단체,조용함|힐링|쾌적함|아늑함,주차가능|예약/단체|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,알메로 커피 앤 브런치,대형카페|테라스/야외|정원/가든|모던/깔끔|포토존/인스타|뷰맛집,브런치/샌드위치|케이크|쿠키/구움과자|초콜릿/디저트특화|베이커리/빵|아이스크림/젤라또,브런치/식사|반려견동반|가족/키즈|드라이브/산책,아늑함|쾌적함|힐링|조용함,반려견동반|주차가능|키즈/유모차|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,알바트로스,정원/가든|대형카페,,브런치/식사|가족/키즈,조용함,주차가능
화순,hwasun_dessert_cafes_blog_links,약산제빵소,대형카페|정원/가든|루프탑|테라스/야외|포토존/인스타|모던/깔끔,베이커리/빵|케이크|쿠키/구움과자|초콜릿/디저트특화,모임/단체|가족/키즈|브런치/식사|드라이브/산책,아늑함|쾌적함|힐링|조용함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
화순,hwasun_dessert_cafes_blog_links,엄지빈,포토존/인스타|뷰맛집|모던/깔끔|한옥/전통|정원/가든|대형카페,빙수|초콜릿/디저트특화|쿠키/구움과자,드라이브/산책|가족/키즈|공부/작업|모임/단체,조용함|아늑함|쾌적함|힐링,주차가능|시그니처/대표메뉴|콘센트/와이파이|예약/단체
화순,hwasun_dessert_cafes_blog_links,열두시오분,정원/가든|모던/깔끔|포토존/인스타,,드라이브/산책|데이트|모임/단체|가족/키즈,힐링|아늑함|조용함|쾌적함,예약/단체|주차가능|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,오성356,포토존/인스타|모던/깔끔|한옥/전통|뷰맛집,브런치/샌드위치|베이커리/빵,브런치/식사|가족/키즈|드라이브/산책,아늑함,주차가능|시그니처/대표메뉴|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,오코25,뷰맛집|정원/가든|테라스/야외|포토존/인스타|모던/깔끔|한옥/전통,브런치/샌드위치|쿠키/구움과자,브런치/식사|데이트|드라이브/산책|가족/키즈,조용함|쾌적함|힐링|아늑함,시그니처/대표메뉴|주차가능|테이크아웃|예약/단체
화순,hwasun_dessert_cafes_blog_links,오펜스 파트2,정원/가든|뷰맛집|한옥/전통,아이스크림/젤라또|베이커리/빵|쿠키/구움과자|초콜릿/디저트특화,반려견동반|드라이브/산책|가족/키즈|모임/단체,조용함|힐링,반려견동반|시그니처/대표메뉴|주차가능|예약/단체
화순,hwasun_dessert_cafes_blog_links,원즈데이,포토존/인스타|모던/깔끔,쿠키/구움과자|브런치/샌드위치,데이트|브런치/식사,힐링,주차가능|시그니처/대표메뉴|테이크아웃
화순,hwasun_dessert_cafes_blog_links,잠정리605,뷰맛집|한옥/전통|정원/가든|포토존/인스타|테라스/야외|모던/깔끔,빙수|쿠키/구움과자|베이커리/빵|초콜릿/디저트특화|마카롱|아이스크림/젤라또,드라이브/산책|가족/키즈|반려견동반|공부/작업,조용함|아늑함|쾌적함|힐링,시그니처/대표메뉴|주차가능|반려견동반|테이크아웃
화순,hwasun_dessert_cafes_blog_links,카페 실크로드,대형카페,,모임/단체|가족/키즈,힐링|조용함,예약/단체|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,카페게이트 화순안양산점,뷰맛집|정원/가든|포토존/인스타|대형카페|테라스/야외|모던/깔끔,브런치/샌드위치|베이커리/빵|크레페/와플|쿠키/구움과자|빙수|초콜릿/디저트특화,브런치/식사|가족/키즈|드라이브/산책|데이트,힐링|쾌적함|조용함|아늑함,주차가능|시그니처/대표메뉴|키즈/유모차|콘센트/와이파이
화순,hwasun_dessert_cafes_blog_links,카페달빛방앗간,대형카페|테라스/야외|뷰맛집|포토존/인스타|모던/깔끔|한옥/전통,베이커리/빵|빙수|브런치/샌드위치|초콜릿/디저트특화|아이스크림/젤라또|쿠키/구움과자,드라이브/산책|가족/키즈|데이트|브런치/식사,조용함|아늑함|힐링|쾌적함,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
화순,hwasun_dessert_cafes_blog_links,카페오메,정원/가든|포토존/인스타|모던/깔끔|뷰맛집,쿠키/구움과자|초콜릿/디저트특화|베이커리/빵,드라이브/산책|모임/단체|가족/키즈|데이트,조용함|아늑함|힐링,시그니처/대표메뉴|주차가능|예약/단체|테이크아웃
화순,hwasun_dessert_cafes_blog_links,카페자비화,모던/깔끔|한옥/전통,,가족/키즈,쾌적함|아늑함,주차가능|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,카페포엠,대형카페|루프탑|뷰맛집|포토존/인스타|테라스/야외|모던/깔끔,베이커리/빵|아이스크림/젤라또|쿠키/구움과자|초콜릿/디저트특화,드라이브/산책|모임/단체|가족/키즈|반려견동반,쾌적함|아늑함|힐링,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
화순,hwasun_dessert_cafes_blog_links,커피다크빈스,대형카페|포토존/인스타|뷰맛집|모던/깔끔|테라스/야외,아이스크림/젤라또|베이커리/빵|쿠키/구움과자,데이트|모임/단체|가족/키즈|드라이브/산책,아늑함|조용함|쾌적함|힐링,주차가능|예약/단체|시그니처/대표메뉴|테이크아웃
화순,hwasun_dessert_cafes_blog_links,투썸플레이스 화순도곡점,테라스/야외|정원/가든,케이크,가족/키즈,쾌적함,주차가능|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,투썸플레이스 화순동구리호수공원점,대형카페|뷰맛집|정원/가든|루프탑|모던/깔끔|테라스/야외,케이크|베이커리/빵|초콜릿/디저트특화|브런치/샌드위치|아이스크림/젤라또|빙수,드라이브/산책|가족/키즈|모임/단체|공부/작업,조용함|쾌적함|힐링|아늑함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
화순,hwasun_dessert_cafes_blog_links,파인40,정원/가든|테라스/야외|대형카페|포토존/인스타|뷰맛집|모던/깔끔,베이커리/빵|아이스크림/젤라또|쿠키/구움과자|초콜릿/디저트특화,가족/키즈|드라이브/산책|반려견동반|모임/단체,쾌적함|힐링|조용함|아늑함,키즈/유모차|주차가능|반려견동반|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,포레스트96,테라스/야외|포토존/인스타|루프탑|뷰맛집|정원/가든|모던/깔끔,브런치/샌드위치|빙수|쿠키/구움과자|케이크,브런치/식사|모임/단체|가족/키즈|드라이브/산책,조용함|힐링|아늑함|쾌적함,주차가능|예약/단체|시그니처/대표메뉴|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,효산리정원,정원/가든|한옥/전통|포토존/인스타|뷰맛집|빈티지/레트로|테라스/야외,초콜릿/디저트특화,드라이브/산책|가족/키즈|데이트|브런치/식사,조용함|아늑함|힐링|쾌적함,주차가능|시그니처/대표메뉴|키즈/유모차
나주,naju_dessert_cafes_blog_links,5블럭,대형카페|뷰맛집|포토존/인스타|모던/깔끔|정원/가든|한옥/전통,베이커리/빵|쿠키/구움과자|케이크,드라이브/산책|공부/작업|데이트|모임/단체,조용함|아늑함|쾌적함|힐링,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
나주,naju_dessert_cafes_blog_links,강물위에 쓴 시,,,가족/키즈,,
나주,naju_dessert_cafes_blog_links,공간,포토존/인스타|빈티지/레트로|정원/가든|뷰맛집|한옥/전통|모던/깔끔,쿠키/구움과자|케이크|브런치/샌드위치|아이스크림/젤라또|빙수,반려견동반|데이트|모임/단체|브런치/식사,아늑함|조용함|힐링|쾌적함,반려견동반|시그니처/대표메뉴|예약/단체|주차가능
나주,naju_dessert_cafes_blog_links,그린테이블,포토존/인스타|모던/깔끔,브런치/샌드위치,브런치/식사,힐링|아늑함|조용함,예약/단체|주차가능|시그니처/대표메뉴
나주,naju_dessert_cafes_blog_links,더벤티 나주혁신점,모던/깔끔|한옥/전통,,,아늑함|활기/캐주얼|쾌적함,시그니처/대표메뉴|테이크아웃
나주,naju_dessert_cafes_blog_links,도도한,포토존/인스타|한옥/전통,마카롱|쿠키/구움과자|초콜릿/디저트특화|케이크|브런치/샌드위치|베이커리/빵,드라이브/산책,,주차가능
나주,naju_dessert_cafes_blog_links,동그라미테이블,모던/깔끔|뷰맛집|포토존/인스타|대형카페|정원/가든|한옥/전통,브런치/샌드위치|케이크|베이커리/빵|아이스크림/젤라또|크레페/와플,브런치/식사|반려견동반|가족/키즈|드라이브/산책,아늑함|쾌적함|조용함|힐링,반려견동반|주차가능|시그니처/대표메뉴|예약/단체
나주,naju_dessert_cafes_blog_links,디저트39 나주빛가람점,모던/깔끔|뷰맛집,케이크|베이커리/빵|초콜릿/디저트특화,모임/단체|브런치/식사,,테이크아웃|주차가능|시그니처/대표메뉴|예약/단체
나주,naju_dessert_cafes_blog_links,러스틱,포토존/인스타|모던/깔끔|대형카페|뷰맛집|정원/가든|한옥/전통,쿠키/구움과자|케이크|베이커리/빵|초콜릿/디저트특화,데이트|반려견동반|가족/키즈|모임/단체,조용함|아늑함|힐링|쾌적함,반려견동반|시그니처/대표메뉴|주차가능|키즈/유모차
나주,naju_dessert_cafes_blog_links,르몬 나주혁신점,모던/깔끔|포토존/인스타|뷰맛집|대형카페|빈티지/레트로|한옥/전통,베이커리/빵|아이스크림/젤라또|쿠키/구움과자|초콜릿/디저트특화|케이크|브런치/샌드위치,드라이브/산책|데이트|가족/키즈|모임/단체,조용함|힐링|아늑함|쾌적함,시그니처/대표메뉴|테이크아웃|주차가능|예약/단체
나주,naju_dessert_cafes_blog_links,리비에르,대형카페|뷰맛집|포토존/인스타|루프탑|테라스/야외|정원/가든,베이커리/빵|케이크|쿠키/구움과자|초콜릿/디저트특화,가족/키즈|드라이브/산책|데이트|반려견동반,조용함|쾌적함|힐링|아늑함,키즈/유모차|주차가능|시그니처/대표메뉴|반려견동반
나주,naju_dessert_cafes_blog_links,마마스롱,포토존/인스타|뷰맛집,마카롱|쿠키/구움과자,,조용함|활기/캐주얼|쾌적함,시그니처/대표메뉴|주차가능|테이크아웃|예약/단체
나주,naju_dessert_cafes_blog_links,브리즈,테라스/야외|뷰맛집|정원/가든|포토존/인스타,아이스크림/젤라또|케이크|쿠키/구움과자,모임/단체,쾌적함,주차가능|시그니처/대표메뉴|예약/단체
나주,naju_dessert_cafes_blog_links,블레스롤 나주혁신점,대형카페|뷰맛집|테라스/야외|모던/깔끔|포토존/인스타|정원/가든,아이스크림/젤라또|케이크|쿠키/구움과자|초콜릿/디저트특화,가족/키즈|모임/단체|드라이브/산책|브런치/식사,쾌적함|조용함|힐링|활기/캐주얼,주차가능|시그니처/대표메뉴|예약/단체|키즈/유모차
나주,naju_dessert_cafes_blog_links,비안,포토존/인스타|정원/가든|한옥/전통|뷰맛집,쿠키/구움과자,공부/작업|드라이브/산책|데이트,아늑함|조용함|힐링,주차가능|시그니처/대표메뉴|콘센트/와이파이
나주,naju_dessert_cafes_blog_links,비클래시,대형카페|뷰맛집|테라스/야외|포토존/인스타|모던/깔끔|정원/가든,베이커리/빵|쿠키/구움과자|초콜릿/디저트특화|케이크|브런치/샌드위치|아이스크림/젤라또,드라이브/산책|브런치/식사|데이트|가족/키즈,조용함|쾌적함|힐링|아늑함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
나주,naju_dessert_cafes_blog_links,사모하다,포토존/인스타|뷰맛집|모던/깔끔|빈티지/레트로|정원/가든|대형카페,쿠키/구움과자|케이크|브런치/샌드위치|베이커리/빵|초콜릿/디저트특화,가족/키즈|브런치/식사|모임/단체,힐링|아늑함|조용함|쾌적함,시그니처/대표메뉴|예약/단체|주차가능|테이크아웃
나주,naju_dessert_cafes_blog_links,세컨플로어,뷰맛집|포토존/인스타|정원/가든,베이커리/빵|케이크|초콜릿/디저트특화|브런치/샌드위치|쿠키/구움과자|빙수,모임/단체|가족/키즈|드라이브/산책|공부/작업,아늑함|조용함,예약/단체|시그니처/대표메뉴|주차가능|키즈/유모차
나주,naju_dessert_cafes_blog_links,소나무카페,정원/가든|한옥/전통|대형카페|뷰맛집|빈티지/레트로|포토존/인스타,,반려견동반|모임/단체|드라이브/산책|가족/키즈,아늑함|힐링|조용함|쾌적함,반려견동반|시그니처/대표메뉴|주차가능|예약/단체
나주,naju_dessert_cafes_blog_links,솔레이유,뷰맛집|포토존/인스타|모던/깔끔,베이커리/빵|케이크|초콜릿/디저트특화|쿠키/구움과자|크레페/와플,드라이브/산책|반려견동반|모임/단체,조용함|쾌적함|아늑함,주차가능|반려견동반|시그니처/대표메뉴|예약/단체
나주,naju_dessert_cafes_blog_links,스윗데이즈,뷰맛집|포토존/인스타,베이커리/빵|쿠키/구움과자,가족/키즈,아늑함|조용함|힐링,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
나주,naju_dessert_cafes_blog_links,스테이케이션,대형카페|포토존/인스타|뷰맛집|정원/가든|빈티지/레트로|모던/깔끔,쿠키/구움과자|베이커리/빵|초콜릿/디저트특화|아이스크림/젤라또|크레페/와플|브런치/샌드위치,드라이브/산책|데이트|반려견동반|브런치/식사,아늑함|조용함|쾌적함|힐링,주차가능|시그니처/대표메뉴|반려견동반|예약/단체
나주,naju_dessert_cafes_blog_links,아띠당,포토존/인스타|모던/깔끔|뷰맛집|정원/가든|빈티지/레트로|한옥/전통,마카롱|초콜릿/디저트특화|케이크|쿠키/구움과자|베이커리/빵,모임/단체|드라이브/산책|브런치/식사|가족/키즈,조용함|아늑함|힐링|쾌적함,시그니처/대표메뉴|테이크아웃|예약/단체|주차가능
나주,naju_dessert_cafes_blog_links,어컵오브어데이,모던/깔끔|정원/가든|뷰맛집,케이크|초콜릿/디저트특화|베이커리/빵|쿠키/구움과자,가족/키즈|공부/작업,아늑함,주차가능|테이크아웃
나주,naju_dessert_cafes_blog_links,엔커피,포토존/인스타|뷰맛집|대형카페|모던/깔끔|한옥/전통,초콜릿/디저트특화,공부/작업|가족/키즈,아늑함|조용함|힐링|활기/캐주얼,시그니처/대표메뉴|주차가능|테이크아웃|키즈/유모차
나주,naju_dessert_cafes_blog_links,요거트아이스크림의정석 나주혁신점,,아이스크림/젤라또,,조용함,주차가능|시그니처/대표메뉴
나주,naju_dessert_cafes_blog_links,요거트월드 나주혁신점,포토존/인스타|모던/깔끔|뷰맛집,초콜릿/디저트특화|아이스크림/젤라또|베이커리/빵|쿠키/구움과자|케이크|브런치/샌드위치,데이트|가족/키즈|브런치/식사|공부/작업,조용함|힐링|아늑함,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
나주,naju_dessert_cafes_blog_links,욘더스콘 나주점,포토존/인스타|빈티지/레트로|대형카페|뷰맛집|모던/깔끔|정원/가든,쿠키/구움과자|초콜릿/디저트특화|케이크|베이커리/빵,공부/작업|데이트|드라이브/산책|모임/단체,조용함|아늑함|쾌적함,시그니처/대표메뉴|주차가능|테이크아웃|예약/단체
나주,naju_dessert_cafes_blog_links,월하당,대형카페|테라스/야외|정원/가든|뷰맛집|포토존/인스타|모던/깔끔,베이커리/빵|쿠키/구움과자|케이크|아이스크림/젤라또|초콜릿/디저트특화,반려견동반|가족/키즈|드라이브/산책|모임/단체,조용함|쾌적함|아늑함|힐링,반려견동반|시그니처/대표메뉴|주차가능|키즈/유모차
나주,naju_dessert_cafes_blog_links,유요거트 나주혁신점,모던/깔끔,,브런치/식사|가족/키즈,아늑함|힐링,시그니처/대표메뉴|주차가능|테이크아웃
나주,naju_dessert_cafes_blog_links,윤뜰,포토존/인스타|루프탑|대형카페|뷰맛집|정원/가든|모던/깔끔,브런치/샌드위치|베이커리/빵|케이크,브런치/식사|가족/키즈|모임/단체|드라이브/산책,아늑함|쾌적함|조용함|힐링,주차가능|시그니처/대표메뉴|예약/단체|키즈/유모차
나주,naju_dessert_cafes_blog_links,이수에카페,대형카페|뷰맛집|포토존/인스타|모던/깔끔|빈티지/레트로,마카롱|케이크|빙수|크레페/와플|쿠키/구움과자|아이스크림/젤라또,모임/단체|공부/작업|가족/키즈|데이트,조용함|힐링|아늑함|쾌적함,주차가능|시그니처/대표메뉴|예약/단체|콘센트/와이파이
나주,naju_dessert_cafes_blog_links,이화림,대형카페|정원/가든|뷰맛집|포토존/인스타|테라스/야외|모던/깔끔,베이커리/빵|쿠키/구움과자|초콜릿/디저트특화|브런치/샌드위치|케이크,드라이브/산책|가족/키즈|모임/단체|반려견동반,힐링|쾌적함|아늑함|조용함,주차가능|시그니처/대표메뉴|반려견동반|예약/단체
나주,naju_dessert_cafes_blog_links,자미로,포토존/인스타|뷰맛집|테라스/야외|한옥/전통|정원/가든|모던/깔끔,베이커리/빵|쿠키/구움과자,데이트|드라이브/산책,힐링|조용함|아늑함|쾌적함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
나주,naju_dessert_cafes_blog_links,치오베이크,포토존/인스타|뷰맛집|빈티지/레트로|한옥/전통,쿠키/구움과자|케이크|초콜릿/디저트특화|베이커리/빵,가족/키즈|모임/단체|데이트,아늑함|조용함|힐링|쾌적함,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
나주,naju_dessert_cafes_blog_links,카페눈치 나주직영점,모던/깔끔|포토존/인스타|테라스/야외|한옥/전통|뷰맛집,케이크|베이커리/빵|초콜릿/디저트특화|쿠키/구움과자,반려견동반|데이트|가족/키즈|공부/작업,아늑함|조용함|활기/캐주얼|쾌적함,반려견동반|주차가능|시그니처/대표메뉴|콘센트/와이파이
나주,naju_dessert_cafes_blog_links,카페마당,정원/가든|한옥/전통|대형카페|테라스/야외|포토존/인스타|뷰맛집,케이크|마카롱|브런치/샌드위치|빙수|쿠키/구움과자|아이스크림/젤라또,드라이브/산책|브런치/식사|모임/단체|가족/키즈,조용함|힐링|쾌적함|아늑함,시그니처/대표메뉴|주차가능|예약/단체|키즈/유모차
나주,naju_dessert_cafes_blog_links,카페봄봄 나주역점,한옥/전통,크레페/와플|베이커리/빵|아이스크림/젤라또|초콜릿/디저트특화,가족/키즈,조용함,테이크아웃|시그니처/대표메뉴|키즈/유모차|주차가능
나주,naju_dessert_cafes_blog_links,카페염원,포토존/인스타|대형카페|빈티지/레트로|뷰맛집|모던/깔끔|테라스/야외,케이크|아이스크림/젤라또|초콜릿/디저트특화|쿠키/구움과자|베이커리/빵,가족/키즈|모임/단체|드라이브/산책,조용함|쾌적함|아늑함,시그니처/대표메뉴|예약/단체|주차가능|키즈/유모차
나주,naju_dessert_cafes_blog_links,카페이디엘,대형카페|뷰맛집|정원/가든|테라스/야외|빈티지/레트로|한옥/전통,베이커리/빵|크레페/와플,데이트|가족/키즈|드라이브/산책|모임/단체,힐링|아늑함|쾌적함|조용함,주차가능|키즈/유모차|시그니처/대표메뉴|테이크아웃
나주,naju_dessert_cafes_blog_links,카페일루이스,대형카페|한옥/전통,케이크|쿠키/구움과자,모임/단체|가족/키즈,힐링|아늑함,주차가능|예약/단체|시그니처/대표메뉴|테이크아웃
나주,naju_dessert_cafes_blog_links,카페정원,정원/가든|대형카페|포토존/인스타|뷰맛집|모던/깔끔|테라스/야외,브런치/샌드위치|베이커리/빵,브런치/식사|가족/키즈|반려견동반|드라이브/산책,아늑함|조용함|쾌적함|힐링,주차가능|반려견동반|키즈/유모차|예약/단체
나주,naju_dessert_cafes_blog_links,카페주노,정원/가든|모던/깔끔|테라스/야외|포토존/인스타|뷰맛집,빙수|아이스크림/젤라또|베이커리/빵,,아늑함,주차가능|시그니처/대표메뉴
나주,naju_dessert_cafes_blog_links,카페파밀리에,정원/가든|테라스/야외|루프탑|포토존/인스타|뷰맛집,베이커리/빵,드라이브/산책|모임/단체|데이트|가족/키즈,조용함|아늑함,테이크아웃|주차가능|시그니처/대표메뉴|예약/단체
나주,naju_dessert_cafes_blog_links,컴포즈커피 나주송월부영점,모던/깔끔|뷰맛집,,,아늑함|힐링|활기/캐주얼|쾌적함,시그니처/대표메뉴|예약/단체
나주,naju_dessert_cafes_blog_links,투벤,대형카페|정원/가든|뷰맛집|테라스/야외|포토존/인스타|모던/깔끔,베이커리/빵,반려견동반|드라이브/산책,아늑함|힐링|조용함,반려견동반|주차가능|시그니처/대표메뉴|테이크아웃
나주,naju_dessert_cafes_blog_links,투썸플레이스 나주호수공원점,뷰맛집|모던/깔끔,케이크|브런치/샌드위치,공부/작업|모임/단체|가족/키즈|브런치/식사,힐링|쾌적함|아늑함|조용함,주차가능|예약/단체|콘센트/와이파이|시그니처/대표메뉴
나주,naju_dessert_cafes_blog_links,풍정,대형카페|뷰맛집|테라스/야외|정원/가든|포토존/인스타|모던/깔끔,빙수|베이커리/빵|케이크|아이스크림/젤라또|쿠키/구움과자,반려견동반|드라이브/산책|데이트|모임/단체,쾌적함|힐링|조용함|아늑함,반려견동반|주차가능|시그니처/대표메뉴|예약/단체
나주,naju_dessert_cafes_blog_links,해이나주,한옥/전통|정원/가든|테라스/야외|포토존/인스타|뷰맛집|대형카페,쿠키/구움과자|케이크|베이커리/빵|초콜릿/디저트특화,가족/키즈|드라이브/산책|데이트|모임/단체,조용함|아늑함|힐링|쾌적함,주차가능|시그니처/대표메뉴|예약/단체|키즈/유모차
나주,naju_dessert_cafes_blog_links,헤일로로스터스,정원/가든|대형카페|뷰맛집,케이크|베이커리/빵|초콜릿/디저트특화|쿠키/구움과자,드라이브/산책|가족/키즈,아늑함|쾌적함,주차가능|시그니처/대표메뉴|테이크아웃
